  -1.2149760e+00   9.4328981e-01   1.4003335e+00   7.7332849e-04   2.3552916e-01  -6.3555096e-01   7.2352426e-01  -1.4926343e+00   3.7584580e-01
   2.5042878e-01   1.3953283e+00  -1.4068020e+00   4.3096126e-01   1.3183417e-01  -2.8995236e-01  -8.3295970e-01  -1.0874976e+00   9.6958122e-01
  -7.7761183e-01  -7.0688724e-01  -4.9448845e-01  -1.3466841e+00   9.1409397e-01  -6.1912662e-01  -6.1683540e-01   2.1423436e-01   7.0272124e-01
  -2.9656039e-01   8.4950649e-01  -1.3548366e+00   1.4552529e+00   7.8926016e-01  -7.0630938e-01   1.0317651e-01   3.7168874e-01   9.6326801e-01
   1.4170695e+00  -8.8298815e-01  -4.7452137e-01   1.1374527e+00   1.2913252e+00   1.1368700e+00  -7.1613949e-02   1.4864980e+00   1.1136956e+00
   2.7304865e-01   5.0184141e-01   1.2231163e+00   5.7624487e-01   1.1798408e+00   2.0739918e-01  -3.8564811e-01  -1.5151774e+00   4.9483924e-01
  -7.3820871e-01  -7.2777232e-01   1.4748287e+00  -5.8258841e-01  -1.4920983e-01  -1.4098042e+00  -4.8219045e-01   1.6277507e-01   3.2446799e-01
  -9.2436186e-01  -1.4491635e+00   2.7938871e-01   7.8082906e-01  -7.7862570e-01  -6.8799760e-01   1.1341330e+00  -5.6664969e-01   5.5978344e-01
  -5.7404094e-01   6.7737262e-01  -9.9494246e-01   9.6152618e-01   1.5128904e+00   1.0268780e+00   1.3303126e+00  -1.5140358e+00   7.1767292e-01
  -7.4973991e-02  -5.3022462e-01   6.9981990e-01   1.7911957e-02  -9.0117917e-01  -1.1720393e+00  -1.5114817e-01   5.0050542e-01   8.2432903e-01
  -3.0920539e-01   1.2131654e+00  -2.4991134e-01  -5.4664124e-01  -5.0017892e-01  -6.7876843e-01   1.2012356e+00  -1.1905002e+00   7.2241312e-01
  -6.2076462e-01   7.3526695e-01   4.9545903e-02  -1.3824461e+00   3.9487260e-01  -9.3814693e-01   1.2927536e+00   6.7152738e-02   8.1024124e-01
   3.8156556e-02  -1.3938353e+00   1.9593060e-01   4.4708240e-01  -1.5615383e+00   2.1809892e-01   5.5727024e-02   8.0429668e-01   6.0880420e-01
   4.1233032e-01   6.6672764e-01   6.1649273e-01  -5.7571384e-01   9.1197787e-02  -6.5007297e-01   4.0948160e-01  -4.5883732e-01   6.8531202e-01
  -3.1773479e-01  -3.6958083e-01   4.2081098e-01   8.2790649e-02  -3.3600573e-01   6.8282213e-01  -1.0722311e+00   9.3118743e-01   6.4071164e-01
   5.3888784e-01  -6.1625279e-01   8.4505611e-01  -2.6311450e-01   1.3352088e+00  -4.6369229e-02  -8.1277165e-01  -9.4752330e-01   6.9144969e-01
  -1.2372250e-01   4.7027650e-01  -2.8239383e-01   1.1971068e+00   4.5718040e-01  -2.1264671e-01  -6.0823536e-01  -2.9099423e-01   1.0444151e+00
   3.3023659e-01  -3.0997282e-01   7.5346356e-01   1.0146892e+00  -5.0458564e-01   1.1792181e+00   1.3076927e-01   7.1977315e-01   6.7977261e-01
  -9.0777807e-01  -9.5250398e-01  -2.9801455e-01   1.3164656e+00  -1.4122942e+00  -1.1893862e+00  -1.2757746e+00  -1.0459500e+00   1.0705350e+00
  -1.4521755e+00   8.2169149e-01  -1.0318913e+00  -3.9895123e-01   1.4447106e+00  -5.9447391e-02  -5.7312556e-01   1.0715809e+00   1.1159225e+00
   3.1947302e-01  -2.7235995e-01  -1.4060733e+00  -1.0146773e+00  -1.1852747e-01  -1.0584426e-01  -3.9819432e-01  -6.8969444e-01   9.2723243e-01
   4.0116887e-01  -2.5319097e-01  -8.1468040e-01  -1.1166449e+00  -3.2136831e-01  -7.8305503e-01  -8.5962203e-01   7.8237038e-01   5.2722808e-01
   5.8732546e-01   1.4774768e+00  -1.2727139e+00   4.2284066e-01  -8.3944454e-01  -6.7429715e-01   5.1713241e-01  -1.4079120e+00   5.8450806e-01
   2.9490755e-01   8.0380156e-01   6.0249727e-01   4.0034980e-01   3.4826158e-01  -1.1874876e+00  -1.3424253e+00  -3.0187152e-01   6.4790115e-01
  -9.2204135e-01   6.4440567e-01   8.1850150e-01  -6.1241809e-01   4.4522959e-01   4.3407586e-01   7.7610646e-01   1.1752746e-01   9.1513363e-01
   7.2758363e-01   1.4562755e+00  -4.7943712e-01  -1.0532375e+00  -2.9992619e-01   7.3485647e-01   1.2858880e-01  -7.7771083e-01   1.0214463e+00
   1.4194662e+00  -5.2558098e-01   2.8546591e-01   1.1117216e+00   1.3967613e+00   1.1319530e+00  -2.2370950e-01   1.1811629e+00   8.3254172e-01
  -2.8609508e-01   7.1902982e-01   6.1354654e-01  -1.4874351e+00   1.3873531e+00  -7.5028982e-01   6.0085080e-01   8.1266733e-02   7.9247556e-01
   1.3782597e+00  -9.7271249e-01   1.1695841e+00   1.4728097e+00   3.4311816e-01   2.3182887e-01   1.4205580e+00  -7.4282800e-01   4.8024162e-01
   1.4488140e+00   4.6938609e-01   2.5542968e-01   9.0483600e-01  -1.1771720e+00   7.7290712e-01  -7.8573319e-01  -2.1069573e-02   4.4767316e-01
  -2.6732251e-01   4.3285377e-01  -1.5505261e+00  -8.7138165e-01   1.0215571e+00  -2.3557640e-01   1.4378602e+00   8.8365564e-01   1.2452966e+00
  -4.1198919e-01  -9.5534553e-01  -1.8189186e-01   7.9348418e-01   5.0549793e-01  -9.2575693e-01   9.8652852e-01   1.2918854e+00   9.0528429e-01
  -2.3206932e-01   1.8779571e-01  -2.8691657e-01   2.7763989e-02   1.0371456e+00   1.1116705e+00  -7.4121026e-01   1.1713949e+00   9.3302715e-01
   1.4689925e+00  -1.0181606e+00   1.3787345e-01  -1.4679492e+00  -1.3913400e+00   7.9456222e-01  -1.1059954e+00  -7.2741393e-01   3.6562175e-01
  -4.1959694e-01   2.9175801e-02  -1.2563853e+00  -8.9545319e-01  -1.3776139e+00  -7.0309274e-01   3.3976968e-01   1.4326564e+00   9.9080118e-01
   7.0967006e-01   2.6923489e-01  -1.4241534e+00   1.4887079e+00  -1.9593394e-02  -1.3497885e+00  -9.0641608e-01   1.4906590e+00   6.4376938e-01
  -1.2025681e+00   1.1373212e+00   4.7530233e-02   1.0704474e+00   5.6106213e-01  -4.5437348e-01  -5.5228610e-01  -6.9535722e-01   1.0607304e+00
   1.4454648e+00   1.5071474e+00   8.7608455e-01  -8.9197356e-01  -1.2898984e+00   5.5664841e-01   1.1338202e+00  -1.4410079e-01   6.2230919e-01
  -8.9832116e-03  -3.4718306e-02  -2.9171266e-01   2.8050930e-01   8.0835473e-01  -7.3122656e-02  -7.8563862e-01   2.6587679e-01   9.8150225e-01
  -1.8438974e-01   8.2566210e-01   1.2114121e+00  -1.0107770e+00  -1.3702801e+00  -6.0975242e-01  -1.1443624e-01   1.2464404e+00   4.8516886e-01
  -1.4280313e+00   4.8820912e-01  -4.5892372e-01  -1.5369038e+00   7.1769062e-01  -2.3372832e-01  -6.7509821e-01   7.8335877e-01   7.9995103e-01
   8.4530197e-01  -5.0940501e-01  -5.2093640e-01  -5.6791973e-01  -1.4896061e+00  -1.2810598e+00   1.0571045e+00  -5.0403120e-01   2.8384689e-01
   7.0822290e-01  -7.2998814e-01   2.4072840e-01  -8.6841898e-01  -4.5766284e-01  -1.4375959e+00   1.0487520e+00  -1.5185237e+00   5.2206357e-01
  -3.9231077e-01  -9.9142176e-01  -4.4910694e-01   3.2166196e-01  -1.3205433e+00   3.1398608e-01  -1.1007791e+00   4.7134615e-01   6.0390080e-01
   6.3586805e-01   1.8185952e-01   1.1068444e+00  -5.0841299e-01   9.8139186e-01  -7.1155498e-01   4.4999740e-02  -1.1819359e+00   7.4978779e-01
  -6.6394344e-01  -2.5665866e-01   1.3635210e+00   2.3481995e-01   8.9157401e-01   9.3868987e-01  -8.1320326e-01  -5.0562632e-01   4.8968375e-01
   3.9754206e-02  -2.5543269e-01  -1.2203508e+00   7.7844664e-01  -7.1259758e-01  -5.1763342e-01   1.5624391e+00  -5.3380436e-02   2.0767926e-01
  -1.0103015e+00   1.4999747e+00   1.0223679e+00  -1.3807298e+00  -8.7637040e-01  -7.9481432e-01  -6.5879094e-01   1.3305093e+00   3.6290903e-01
   1.7032914e-01  -1.2057258e+00   1.5672086e+00   1.0199529e+00  -1.3709478e+00  -3.9233949e-01  -1.3267746e+00   1.3262721e-02   5.0504321e-01
   7.3102309e-01  -1.3609821e+00   9.6170110e-01  -1.3226549e+00  -1.0783720e+00   1.5322005e-01  -7.5723587e-02  -1.4652732e-01   5.9308629e-01
  -4.6372660e-01  -8.9716708e-02  -1.8385528e-01   4.8572108e-02  -3.5014830e-01  -9.3657478e-01  -3.4129976e-01   3.2395667e-01   8.9100919e-01
   4.3844359e-01   9.5754973e-02   1.2714453e+00  -4.6266770e-01  -7.3939931e-01   1.5085283e+00   3.2306725e-01   3.5963976e-01   4.6687866e-01
  -1.2550166e+00   8.5839316e-01   6.7583895e-02  -6.1423585e-01   1.0563680e+00   1.1822485e+00   1.1192349e+00   4.1106113e-02   8.6373742e-01
  -4.1143307e-01   8.2039463e-01  -1.3740244e+00  -1.8843736e-01   1.2371071e+00  -5.2355568e-01  -8.7665670e-01  -2.7994131e-01   1.1369486e+00
  -3.1022009e-01  -7.7673538e-02   6.1895738e-01  -3.4125674e-01   9.9855725e-01   2.0063548e-01   1.0036243e-01   1.1321764e+00   6.7642425e-01
   1.1746961e+00   1.4433879e+00   1.0033769e+00   1.0461295e+00   3.6367256e-01   1.1516292e+00  -2.4385926e-01  -1.3753018e-01   5.5253400e-01
   1.3484428e+00  -3.5876517e-01  -3.1455205e-01  -1.1952590e+00  -1.2945408e+00   7.9070126e-02   1.2357732e+00   7.4252781e-01   5.5642656e-01
  -1.7060573e-01  -1.0498931e+00   6.2408594e-01  -1.3751800e+00   1.3241026e+00   3.7916593e-02   5.7153010e-01   1.2588253e+00   8.7089721e-01
   9.0354653e-01   7.7207226e-01  -7.6547333e-01   4.7205443e-02  -8.5071562e-01  -4.7912597e-01  -1.2840085e+00  -1.5490950e+00   7.9077924e-01
  -5.5243121e-01   1.4408040e+00  -4.8841403e-01  -1.4410642e+00  -5.8922316e-01  -7.6820501e-01  -7.3116206e-01  -1.2609126e+00   7.8388643e-01
  -1.3050397e+00   1.9696508e-01   2.0705957e-01  -1.4290779e+00  -7.7360468e-01   7.2424290e-01   1.2697996e+00   1.0267104e+00   1.0441954e+00
   7.9683972e-01  -8.4647438e-01  -8.3447854e-01  -1.0367340e+00   1.0781248e+00  -1.3211073e+00   6.8323715e-01  -8.4637685e-01   1.1583157e+00
  -1.2423540e-01  -1.5633185e+00  -1.0112803e+00  -1.1156391e+00  -6.6335917e-01   9.2728774e-01   6.4570479e-01   7.5840674e-02   1.0734737e+00
   1.1348181e+00  -1.5540954e+00  -5.7134952e-01  -1.5206354e+00   4.3476075e-01  -5.1612639e-01   1.2993060e+00  -8.3240203e-01   1.1044766e+00
   2.7857577e-01  -4.8035160e-01   1.1773202e+00  -4.6221122e-01  -3.2066679e-01  -5.9891160e-01   2.2503724e-01  -6.6880074e-01   4.9552108e-01
   1.0499765e+00   6.2380741e-01   1.4705097e+00   7.7464123e-01   1.5262558e+00  -2.4446771e-01  -2.7667217e-01   8.4537134e-02   7.6382271e-01
   6.2844289e-01   8.3641981e-01  -5.2935677e-02   6.3524257e-01   6.7742202e-01   4.3431462e-01  -4.7209430e-01   8.1573732e-01   8.6789043e-01
   2.0523478e-01  -9.1935734e-01  -6.1919944e-01   1.3900932e+00   3.0003812e-01  -1.5355152e+00   1.1740599e+00   1.8671869e-01   7.9760627e-01
  -8.7771017e-02  -1.2862001e+00   1.2115505e+00  -7.2803906e-01   4.8441025e-01   7.7943330e-01   8.1989896e-02  -2.7011742e-01   3.3145283e-01
   1.3810619e+00   1.3354805e-01  -1.2735285e+00   3.5090302e-01  -1.5250465e+00  -5.0581270e-01  -1.1550009e+00  -2.6204299e-01   6.6838114e-01
   1.4207223e+00   1.4449203e+00  -5.2299274e-01   8.5769663e-01   7.9791188e-01  -4.4377349e-02  -1.9927634e-01   3.5632041e-01   9.9790212e-01
  -1.1658564e+00   2.6343153e-01   2.3728265e-01  -1.4614632e+00  -9.5410504e-01  -1.2926387e+00  -2.9973409e-01   8.0156652e-01   3.3218736e-01
  -4.3578648e-01   9.8975408e-01   1.3283606e+00   1.3017450e+00  -9.5453304e-01  -1.2662605e+00   1.4837223e+00   7.7926743e-01   3.9039224e-01
  -1.2108532e+00   6.3804586e-02  -1.5418853e+00   3.7639168e-01   1.2768720e+00  -8.9220938e-01  -1.0412203e+00  -1.5209617e-01   1.1051199e+00
   4.2830013e-01   1.0805847e+00   5.3198061e-01  -1.1526839e+00   1.6792714e-01  -5.4129127e-01  -1.1181703e+00   9.7606162e-01   2.0679992e-01
   1.0514478e+00  -1.6028392e-01   2.5503587e-02   1.0434126e+00   1.2012347e+00   5.6996152e-01  -8.1312591e-02  -7.2924980e-01   5.5155288e-01
   2.2382627e-01  -1.5469050e+00   1.3821866e+00   2.6454907e-01   1.2771161e+00   6.2727063e-01  -2.7908965e-02  -1.1484772e+00   3.6756849e-01
   1.3617538e+00   9.8791592e-01   1.4743468e+00   9.2263055e-01   1.1300472e+00  -6.4745123e-01  -9.6867325e-01  -5.1128641e-01   4.2818216e-01
   4.9369345e-01   5.8575993e-01  -1.5356840e+00  -2.4971801e-01  -1.3654709e+00   7.6404954e-01  -7.5810141e-01  -9.3480774e-01   2.8626982e-01
   5.5962727e-01  -8.8421528e-01   1.0841474e+00   1.5718480e-01  -1.3441513e-01  -1.4500660e+00   8.8936821e-01  -2.0883525e-01   7.8796175e-01
  -2.7286221e-01  -1.2728916e+00   2.8270745e-02  -2.7455146e-01  -3.1000057e-01   1.2163216e+00  -8.6261003e-02  -7.3508589e-01   9.5804096e-01
   7.3011535e-01   7.5678650e-01   7.6591837e-01   6.1314190e-01  -1.4188998e+00   3.7378823e-01  -1.5144700e+00   1.2954083e+00   7.6005100e-01
  -1.2234509e-02  -9.9791653e-01  -1.4566969e+00   6.5198135e-01   3.8091572e-01  -9.2659511e-01  -5.1400597e-01   6.9056128e-01   1.1706283e+00
  -1.4218700e+00   9.8003356e-01  -2.7305424e-01  -2.4564211e-02  -5.1538325e-01  -4.0918272e-01   4.8138256e-01   1.2200982e+00   7.4643472e-01
   7.2658068e-01   5.3841198e-02   6.4428536e-01  -1.3020529e+00  -6.7527165e-01  -1.8762861e-01   9.9558742e-01   1.0146952e+00   5.2911400e-01
   2.7089290e-01   1.3033471e-01  -5.6585484e-01   7.3171544e-01   1.2835573e+00   6.8504824e-01   7.1521389e-01   1.4177406e+00   9.7770723e-01
   7.2928277e-01   8.4530741e-01  -7.2133443e-01  -1.3938056e+00  -5.6846326e-01  -3.3123788e-01   8.6628071e-01  -1.0142342e+00   8.7604368e-01
  -1.4390906e+00   7.9961376e-01  -6.1697692e-02   1.1651115e+00  -5.7869480e-01  -2.1291327e-01   1.4395736e+00   4.8192980e-02   4.1060215e-01
   3.2587034e-01  -6.2491891e-01  -2.2752602e-01   4.8168291e-01   2.4734583e-01  -1.5928382e-01   1.5077904e+00  -5.5149319e-01   1.8855118e-01
   1.1067315e+00  -6.6794757e-01  -7.1155897e-01  -2.3963586e-01   8.1423818e-01  -4.4625231e-01   1.3461392e+00  -1.2476984e+00   5.8037623e-01
  -5.3439447e-01  -1.2842812e+00   8.7154205e-01  -3.8114595e-02   1.2356261e-01  -1.1808948e+00  -1.1891325e+00   6.3849050e-02   6.8242526e-01
   2.4550200e-01   9.6910473e-01  -1.2392554e+00   2.9290618e-01   1.2399267e-01   1.2832485e+00   1.0618752e+00  -1.3137027e+00   7.9445698e-01
   1.2409425e+00  -1.4146384e+00   5.9334578e-01  -1.5223045e-03   1.0689221e+00   5.2427682e-01  -4.5088389e-01  -2.8741530e-01   1.0748435e+00
  -5.1357286e-01  -2.5429333e-01   9.4751747e-01  -4.5263064e-01  -1.3944549e+00  -6.4683716e-01  -4.8411096e-01   1.1805088e+00   6.5843048e-01
   1.4774781e+00  -1.3419487e+00   1.9303857e-01  -1.5672901e+00  -3.2188922e-01  -1.4815711e+00   2.7202205e-01  -1.4873145e+00   3.6165609e-01
   8.2600386e-01  -6.3732945e-01  -8.6600789e-01   8.0912699e-01  -1.6957667e-01  -5.0145905e-01   8.5723458e-01   3.5772399e-01   1.1033726e+00
  -5.1071647e-02   1.2348191e+00   4.1864436e-03  -9.5725527e-01  -6.5049181e-01   8.7088649e-01   1.9772247e-01  -7.4124373e-01   8.5240839e-01
  -7.0637819e-01   2.4422059e-01   1.2465199e+00  -4.9332837e-01  -7.3449228e-02   3.0899661e-01  -6.8352659e-01   1.4730653e+00   4.9214033e-01
  -1.9567393e-02  -1.4461010e+00  -1.0214489e+00  -7.0691328e-01   1.8474414e-01   2.5331211e-01   7.7301324e-01  -1.0835444e+00   8.6527095e-01
   9.9805158e-01  -1.2583795e+00   1.3118205e+00   4.1190236e-01   1.1012583e+00   5.5859457e-01   1.5479346e+00   6.8270673e-01   3.8537126e-01
   1.2896906e+00  -3.8185368e-01   7.0375836e-02  -1.2271602e+00  -1.4158013e+00   1.2201260e+00   6.0758008e-01   1.1555833e+00   4.3361724e-01
  -1.1601943e+00   4.5904998e-01   1.5678328e+00  -3.2604500e-01  -9.5033388e-01   1.4816074e+00   1.4222527e+00   5.6322917e-01   6.4329676e-01
   4.7947290e-01  -4.9852949e-01  -1.1130380e+00  -9.0071063e-01  -4.0452516e-01   1.1117395e+00  -5.7746722e-01   5.7396728e-01   7.9223292e-01
   3.1591399e-01  -1.5749304e-01   1.3542012e+00   1.0914693e+00  -4.4779182e-01  -1.1868066e+00  -1.1119164e+00  -1.1630193e+00   4.2144119e-01
   2.7477081e-01   1.3770035e+00  -7.7990840e-01   5.6553736e-01   1.2188841e+00  -6.8692328e-01   1.3565612e+00   1.2331485e-01   8.1852101e-01
  -6.8218511e-02  -8.1503343e-01  -1.1959865e+00  -1.4729518e+00  -5.4069480e-01   2.3339747e-01   1.1867033e+00  -8.9843997e-01   1.0270303e+00
   1.3279802e-01  -9.2287797e-01  -1.0351215e+00  -1.5101092e-01   1.1700504e+00  -1.1379049e+00  -1.0492326e+00   1.5552829e+00   7.7460986e-01
   1.4055726e+00  -7.6710874e-01   8.5268578e-01   3.6634633e-01  -1.3324283e+00   1.2490523e+00  -6.9300106e-01  -1.5532655e+00   3.2820947e-01
  -1.3174697e+00   2.9969430e-01  -8.5586517e-01  -3.3876895e-01  -8.4977831e-01   6.9997444e-01  -1.3848281e+00   9.0209991e-01   9.9368077e-01
  -7.6781664e-01   9.8914591e-01   8.2689814e-01  -1.1239022e+00  -5.4383123e-01  -7.9400705e-01   1.2544346e+00   2.6702173e-01   6.8132959e-01
   9.6831237e-01  -7.3303161e-01  -7.2888950e-01   9.7316709e-01  -1.2784059e+00   6.0903401e-01   5.3479540e-02  -1.5016088e+00   3.3029557e-01
   9.7612498e-01   1.2640877e+00  -1.3761144e+00   8.8784718e-01  -8.1564542e-01   7.2578525e-01   3.3513033e-01  -1.1260971e+00   8.4055053e-01
   3.3572296e-01  -1.0694153e+00   5.0324182e-02  -5.1751301e-01   1.3577057e+00  -5.3164339e-01  -3.4023978e-01  -1.3604629e+00   8.4395042e-01
   1.9535674e-01  -6.1084951e-01   7.1010746e-01   1.2288405e+00  -1.5688942e+00  -6.4095569e-01  -7.1129467e-01  -7.8810581e-01   8.1313158e-01
   3.9639999e-01   1.7714976e-01  -1.3440727e-01   2.9143797e-01  -1.0175014e+00  -2.1142422e-02  -9.6943765e-01  -7.3966102e-01   5.7907730e-01
  -1.0233563e+00  -8.7386738e-01  -1.7786861e-01   4.5494886e-01  -1.4578048e+00  -3.4071635e-01  -1.0390681e+00  -2.0055337e-01   1.0205562e+00
   6.7119167e-01  -1.4345794e-01   1.3584990e+00  -3.1105867e-01  -4.3654758e-02   7.0366566e-01   4.9647886e-01   2.2842938e-01   4.9264989e-01
  -7.4075139e-01  -1.4959894e+00  -8.0346008e-01  -3.5294324e-01   1.4271674e+00   1.5539487e+00   2.5003597e-01   1.8642803e-01   1.1142984e+00
   3.2310649e-01  -9.2775321e-01  -1.1882843e+00  -5.9014156e-01   3.4223446e-01   1.1555958e+00  -1.0964266e+00   1.1280211e+00   1.0837235e+00
  -1.3629520e+00  -1.0238148e+00  -3.8896621e-01  -5.0113246e-01  -3.2158818e-01   7.7254055e-01   9.4088881e-01  -8.6153383e-01   9.0984423e-01
   1.3599694e+00  -7.5309107e-01   2.9919372e-01   7.6611207e-02  -1.3930964e+00  -1.1344316e-01  -1.2591859e+00  -1.9856136e-01   7.4625507e-01
  -1.2218210e+00   2.7523845e-01  -1.1409634e+00  -4.4843932e-01   5.1879406e-01   3.0758482e-01  -1.3696058e+00  -8.4937439e-01   1.2961255e+00
   1.4459659e+00   1.5082102e+00   1.0927771e-01  -2.3885776e-01   1.4521791e+00  -1.4833803e+00  -5.1584444e-01  -3.8374548e-02   9.2279275e-01
  -1.0119102e+00  -1.0219464e+00  -1.2012898e+00   4.7298886e-01  -2.5901294e-01   5.0739789e-01   9.9829751e-01  -9.3453507e-01   8.2997984e-01
   1.4085073e+00  -7.6682766e-01   9.3871684e-01   1.2943127e+00   1.0170122e+00   1.5538792e+00  -8.6003143e-01   1.2322939e+00   5.7732887e-01
   8.8231520e-01  -1.2594416e+00  -6.4416378e-02   1.1255840e+00  -4.8212208e-01  -1.1315774e-02  -8.0378984e-02  -1.3565531e+00   2.5821508e-01
   7.5431393e-01   6.1651249e-01   1.2033921e+00  -9.7989216e-01  -8.5827554e-01   1.4529301e+00  -4.4747398e-02  -1.0495310e+00   2.9892445e-01
